Source,Target,Type,Id,Label,Weight
29-1125.00,29-2053.00,Undirected,62220,,0.9545
29-1125.00,39-9032.00,Undirected,62221,,0.9529
29-1126.00,29-1151.00,Undirected,62222,,0.9602
29-1126.00,29-2056.00,Undirected,62223,,0.9518
29-1127.00,29-1128.00,Undirected,62224,,0.9605
29-1127.00,29-1161.00,Undirected,62225,,0.956
29-1128.00,29-1161.00,Undirected,62226,,0.9575
29-1128.00,29-1214.00,Undirected,62227,,0.9559
29-1128.00,29-1217.00,Undirected,62228,,0.9515
29-1128.00,29-1229.02,Undirected,62229,,0.9543
29-1128.00,29-1229.04,Undirected,62230,,0.9636
29-1128.00,29-1229.06,Undirected,62231,,0.9549
29-1128.00,29-1299.01,Undirected,62232,,0.9551
29-1129.01,29-1129.02,Undirected,62233,,0.9606
29-1129.01,29-1141.02,Undirected,62234,,0.9515
29-1129.01,29-1161.00,Undirected,62235,,0.9533
29-1129.01,31-9099.01,Undirected,62236,,0.956
29-1129.02,29-2053.00,Undirected,62237,,0.9543
29-1129.02,31-2011.00,Undirected,62238,,0.9571
29-1129.02,31-9099.01,Undirected,62239,,0.9511
29-1131.00,29-1171.00,Undirected,62240,,0.9744
29-1131.00,29-1215.00,Undirected,62241,,0.9635
29-1131.00,29-1216.00,Undirected,62242,,0.9687
29-1131.00,29-1218.00,Undirected,62243,,0.9605
29-1131.00,29-1221.00,Undirected,62244,,0.954
29-1131.00,29-1222.00,Undirected,62245,,0.951
29-1141.00,29-1141.01,Undirected,62246,,0.9792
29-1141.00,29-1141.03,Undirected,62247,,0.9637
29-1141.00,29-1161.00,Undirected,62248,,0.9675
29-1141.00,29-1214.00,Undirected,62249,,0.9535
29-1141.00,29-1229.04,Undirected,62250,,0.9598
29-1141.00,29-1229.06,Undirected,62251,,0.9574
29-1141.00,29-1241.00,Undirected,62252,,0.954
29-1141.00,29-2061.00,Undirected,62253,,0.9631
29-1141.00,29-9091.00,Undirected,62254,,0.9575
29-1141.00,29-9099.01,Undirected,62255,,0.9567
29-1141.00,31-9092.00,Undirected,62256,,0.9533
29-1141.01,29-1141.03,Undirected,62257,,0.9724
29-1141.01,29-1141.04,Undirected,62258,,0.9514
29-1141.01,29-1161.00,Undirected,62259,,0.9636
29-1141.01,29-1214.00,Undirected,62260,,0.963
29-1141.01,29-1224.00,Undirected,62261,,0.9514
29-1141.01,29-1229.03,Undirected,62262,,0.9526
29-1141.01,29-1229.04,Undirected,62263,,0.9575
29-1141.01,29-1229.06,Undirected,62264,,0.9651
29-1141.01,29-1241.00,Undirected,62265,,0.9696
29-1141.01,29-2061.00,Undirected,62266,,0.9691
29-1141.01,29-9091.00,Undirected,62267,,0.9603
29-1141.02,29-1213.00,Undirected,62268,,0.961
29-1141.02,29-1214.00,Undirected,62269,,0.9626
29-1141.02,29-1217.00,Undirected,62270,,0.9557
29-1141.02,29-1229.01,Undirected,62271,,0.9607
29-1141.02,29-1229.02,Undirected,62272,,0.9618
29-1141.02,29-1299.01,Undirected,62273,,0.9617
29-1141.02,29-2099.08,Undirected,62274,,0.9568
29-1141.02,29-9092.00,Undirected,62275,,0.9579
29-1141.02,29-9099.01,Undirected,62276,,0.9535
29-1141.02,31-9099.01,Undirected,62277,,0.9574
29-1141.03,29-1141.04,Undirected,62278,,0.9521
29-1141.03,29-1161.00,Undirected,62279,,0.9574
29-1141.03,29-1214.00,Undirected,62280,,0.9531
29-1141.03,29-2061.00,Undirected,62281,,0.9617
29-1141.04,29-1161.00,Undirected,62282,,0.9694
29-1141.04,29-1171.00,Undirected,62283,,0.9712
29-1141.04,29-1214.00,Undirected,62284,,0.9603
29-1141.04,29-1215.00,Undirected,62285,,0.9573
29-1141.04,29-1217.00,Undirected,62286,,0.9511
29-1141.04,29-1218.00,Undirected,62287,,0.9673
29-1141.04,29-1221.00,Undirected,62288,,0.9582
29-1141.04,29-1223.00,Undirected,62289,,0.9541
29-1141.04,29-1229.02,Undirected,62290,,0.9612
29-1141.04,29-1229.04,Undirected,62291,,0.9592
29-1141.04,29-1229.05,Undirected,62292,,0.9556
29-1141.04,29-1229.06,Undirected,62293,,0.9534
29-1141.04,29-9091.00,Undirected,62294,,0.9528
29-1161.00,29-1171.00,Undirected,62295,,0.9717
29-1161.00,29-1181.00,Undirected,62296,,0.9511
29-1161.00,29-1213.00,Undirected,62297,,0.9558
29-1161.00,29-1214.00,Undirected,62298,,0.9767
29-1161.00,29-1215.00,Undirected,62299,,0.9588
29-1161.00,29-1216.00,Undirected,62300,,0.9616
29-1161.00,29-1217.00,Undirected,62301,,0.9686
29-1161.00,29-1218.00,Undirected,62302,,0.9744
29-1161.00,29-1221.00,Undirected,62303,,0.9562
29-1161.00,29-1223.00,Undirected,62304,,0.9577
29-1161.00,29-1229.02,Undirected,62305,,0.9808
29-1161.00,29-1229.04,Undirected,62306,,0.9744
29-1161.00,29-1229.05,Undirected,62307,,0.9506
29-1161.00,29-1229.06,Undirected,62308,,0.9591
29-1161.00,29-1291.00,Undirected,62309,,0.9615
29-1161.00,29-1299.01,Undirected,62310,,0.9699
29-1161.00,29-2061.00,Undirected,62311,,0.9534
29-1161.00,29-9091.00,Undirected,62312,,0.9537
29-1161.00,29-9099.01,Undirected,62313,,0.9669
29-1161.00,31-9099.01,Undirected,62314,,0.9563
29-1171.00,29-1213.00,Undirected,62315,,0.9561
29-1171.00,29-1215.00,Undirected,62316,,0.9764
29-1171.00,29-1216.00,Undirected,62317,,0.9838
29-1171.00,29-1217.00,Undirected,62318,,0.973
29-1171.00,29-1218.00,Undirected,62319,,0.9812
29-1171.00,29-1221.00,Undirected,62320,,0.9798
29-1171.00,29-1223.00,Undirected,62321,,0.9699
29-1171.00,29-1229.02,Undirected,62322,,0.9754
29-1171.00,29-1229.04,Undirected,62323,,0.9657
29-1171.00,29-1229.05,Undirected,62324,,0.9694
29-1171.00,29-1299.01,Undirected,62325,,0.9639
29-1171.00,29-1299.02,Undirected,62326,,0.9516
29-1211.00,29-1224.00,Undirected,62327,,0.9527
29-1211.00,29-1229.03,Undirected,62328,,0.9503
29-1213.00,29-1214.00,Undirected,62329,,0.958
29-1213.00,29-1215.00,Undirected,62330,,0.962
29-1213.00,29-1216.00,Undirected,62331,,0.9636
29-1213.00,29-1217.00,Undirected,62332,,0.9694
29-1213.00,29-1218.00,Undirected,62333,,0.9578
29-1213.00,29-1221.00,Undirected,62334,,0.9702
29-1213.00,29-1223.00,Undirected,62335,,0.9593
29-1213.00,29-1229.01,Undirected,62336,,0.9683
29-1213.00,29-1229.02,Undirected,62337,,0.9722
29-1213.00,29-1229.04,Undirected,62338,,0.959
29-1213.00,29-1299.01,Undirected,62339,,0.9781
29-1213.00,29-9092.00,Undirected,62340,,0.9514
29-1213.00,29-9099.01,Undirected,62341,,0.9608
29-1214.00,29-1217.00,Undirected,62342,,0.9574
29-1214.00,29-1218.00,Undirected,62343,,0.9659
29-1214.00,29-1229.02,Undirected,62344,,0.9678
29-1214.00,29-1229.03,Undirected,62345,,0.9516
29-1214.00,29-1229.04,Undirected,62346,,0.9659
29-1214.00,29-1229.06,Undirected,62347,,0.9692
29-1214.00,29-1241.00,Undirected,62348,,0.9654
29-1214.00,29-1299.01,Undirected,62349,,0.9664
29-1214.00,29-2061.00,Undirected,62350,,0.9631
29-1214.00,29-9099.01,Undirected,62351,,0.9688
29-1214.00,31-9092.00,Undirected,62352,,0.9542
29-1214.00,31-9099.01,Undirected,62353,,0.9547
29-1214.00,33-3021.00,Undirected,62354,,0.9545
29-1214.00,33-3051.04,Undirected,62355,,0.9612
29-1215.00,29-1216.00,Undirected,62356,,0.9802
29-1215.00,29-1217.00,Undirected,62357,,0.9671
29-1215.00,29-1218.00,Undirected,62358,,0.9756
29-1215.00,29-1221.00,Undirected,62359,,0.9751
29-1215.00,29-1223.00,Undirected,62360,,0.9579
29-1215.00,29-1229.01,Undirected,62361,,0.9692
29-1215.00,29-1229.02,Undirected,62362,,0.9736
29-1215.00,29-1229.04,Undirected,62363,,0.9606
29-1215.00,29-1229.05,Undirected,62364,,0.9602
29-1215.00,29-1241.00,Undirected,62365,,0.9512
29-1215.00,29-1299.01,Undirected,62366,,0.9684
29-1215.00,29-1299.02,Undirected,62367,,0.9516
29-1215.00,29-2036.00,Undirected,62368,,0.9514
29-1216.00,29-1217.00,Undirected,62369,,0.9804
29-1216.00,29-1218.00,Undirected,62370,,0.9678
29-1216.00,29-1221.00,Undirected,62371,,0.9828
29-1216.00,29-1223.00,Undirected,62372,,0.9662
29-1216.00,29-1229.01,Undirected,62373,,0.9584
29-1216.00,29-1229.02,Undirected,62374,,0.9784
29-1216.00,29-1229.04,Undirected,62375,,0.9623
29-1216.00,29-1229.05,Undirected,62376,,0.971
29-1216.00,29-1299.01,Undirected,62377,,0.9721
29-1216.00,29-1299.02,Undirected,62378,,0.9597
29-1217.00,29-1218.00,Undirected,62379,,0.9673
29-1217.00,29-1221.00,Undirected,62380,,0.9709
29-1217.00,29-1223.00,Undirected,62381,,0.9578
29-1217.00,29-1229.01,Undirected,62382,,0.9711
29-1217.00,29-1229.02,Undirected,62383,,0.9851
29-1217.00,29-1229.04,Undirected,62384,,0.9833
29-1217.00,29-1229.05,Undirected,62385,,0.9771
29-1217.00,29-1229.06,Undirected,62386,,0.9552
29-1217.00,29-1299.01,Undirected,62387,,0.9794
29-1217.00,29-1299.02,Undirected,62388,,0.9553
29-1217.00,29-2036.00,Undirected,62389,,0.9564
29-1217.00,29-9092.00,Undirected,62390,,0.9528
29-1217.00,29-9099.01,Undirected,62391,,0.9629
29-1218.00,29-1221.00,Undirected,62392,,0.9678
29-1218.00,29-1223.00,Undirected,62393,,0.9646
29-1218.00,29-1229.01,Undirected,62394,,0.956
29-1218.00,29-1229.02,Undirected,62395,,0.971
29-1218.00,29-1229.04,Undirected,62396,,0.9662
29-1218.00,29-1229.05,Undirected,62397,,0.9622
29-1218.00,29-1229.06,Undirected,62398,,0.9528
29-1218.00,29-1241.00,Undirected,62399,,0.9592
29-1218.00,29-1299.01,Undirected,62400,,0.9638
29-1221.00,29-1223.00,Undirected,62401,,0.9746
29-1221.00,29-1229.01,Undirected,62402,,0.9514
29-1221.00,29-1229.02,Undirected,62403,,0.9683
29-1221.00,29-1229.05,Undirected,62404,,0.9647
29-1221.00,29-1299.01,Undirected,62405,,0.9664
29-1223.00,29-1229.02,Undirected,62406,,0.9616
29-1223.00,29-1229.05,Undirected,62407,,0.9651
29-1223.00,29-1299.01,Undirected,62408,,0.9507
29-1223.00,29-1299.02,Undirected,62409,,0.9696
29-1224.00,29-1229.03,Undirected,62410,,0.9717
29-1224.00,29-1241.00,Undirected,62411,,0.9695
29-1224.00,29-2011.01,Undirected,62412,,0.956
29-1229.01,29-1229.02,Undirected,62413,,0.9649
29-1229.01,29-1229.03,Undirected,62414,,0.9537
29-1229.01,29-1229.04,Undirected,62415,,0.9515
29-1229.01,29-1299.01,Undirected,62416,,0.9755
29-1229.01,29-9092.00,Undirected,62417,,0.9602
29-1229.02,29-1229.04,Undirected,62418,,0.9785
29-1229.02,29-1229.05,Undirected,62419,,0.9745
29-1229.02,29-1241.00,Undirected,62420,,0.9501
29-1229.02,29-1299.01,Undirected,62421,,0.9825
29-1229.02,29-9092.00,Undirected,62422,,0.9615
29-1229.02,29-9099.01,Undirected,62423,,0.9662
29-1229.03,29-1229.04,Undirected,62424,,0.9513
29-1229.03,29-1229.06,Undirected,62425,,0.9687
29-1229.03,29-1241.00,Undirected,62426,,0.967
29-1229.03,29-2036.00,Undirected,62427,,0.956
29-1229.04,29-1229.05,Undirected,62428,,0.9665
29-1229.04,29-1229.06,Undirected,62429,,0.974
29-1229.04,29-1241.00,Undirected,62430,,0.9664
29-1229.04,29-1299.01,Undirected,62431,,0.9709
29-1229.04,29-2036.00,Undirected,62432,,0.9653
29-1229.04,29-9091.00,Undirected,62433,,0.9527
29-1229.04,29-9099.01,Undirected,62434,,0.9653
29-1229.05,29-1299.01,Undirected,62435,,0.9617
29-1229.05,29-1299.02,Undirected,62436,,0.9512
29-1229.06,29-1241.00,Undirected,62437,,0.9718
29-1229.06,29-2036.00,Undirected,62438,,0.9504
29-1229.06,29-2061.00,Undirected,62439,,0.9525
29-1229.06,29-9091.00,Undirected,62440,,0.9671
29-1229.06,29-9099.01,Undirected,62441,,0.9625
29-1291.00,29-9099.01,Undirected,62442,,0.9596
29-1291.00,31-9011.00,Undirected,62443,,0.9559
29-1299.01,29-2036.00,Undirected,62444,,0.9521
29-1299.01,29-9092.00,Undirected,62445,,0.9631
29-1299.01,29-9099.01,Undirected,62446,,0.9549
29-2031.00,29-2033.00,Undirected,62447,,0.9608
29-2051.00,33-2021.00,Undirected,62448,,0.9677
29-2052.00,31-9095.00,Undirected,62449,,0.9558
29-2053.00,29-9099.01,Undirected,62450,,0.9534
29-2053.00,31-1133.00,Undirected,62451,,0.9546
29-2053.00,31-2011.00,Undirected,62452,,0.958
29-2053.00,31-2022.00,Undirected,62453,,0.9609
29-2053.00,33-1011.00,Undirected,62454,,0.9542
29-2053.00,39-9011.00,Undirected,62455,,0.9526
29-2053.00,39-9032.00,Undirected,62456,,0.9509
29-2053.00,53-2031.00,Undirected,62457,,0.9519
29-2061.00,29-9099.01,Undirected,62458,,0.9534
29-2061.00,31-1122.00,Undirected,62459,,0.9542
29-2061.00,31-9092.00,Undirected,62460,,0.9501
29-2099.05,31-9092.00,Undirected,62461,,0.9528
29-2099.08,43-4051.00,Undirected,62462,,0.9501
29-9091.00,31-2021.00,Undirected,62463,,0.9561
29-9099.01,31-9099.01,Undirected,62464,,0.9505
31-1121.00,31-1122.00,Undirected,62465,,0.9516
31-1121.00,31-1133.00,Undirected,62466,,0.9696
31-1121.00,31-2012.00,Undirected,62467,,0.9524
31-1121.00,33-9011.00,Undirected,62468,,0.9539
31-1121.00,35-3011.00,Undirected,62469,,0.9713
31-1122.00,31-1131.00,Undirected,62470,,0.9713
31-1122.00,31-1132.00,Undirected,62471,,0.9556
31-1122.00,31-1133.00,Undirected,62472,,0.9643
31-1122.00,31-2011.00,Undirected,62473,,0.9521
31-1122.00,31-2012.00,Undirected,62474,,0.9615
31-1131.00,31-9097.00,Undirected,62475,,0.9562
31-1133.00,31-2011.00,Undirected,62476,,0.9542
31-1133.00,31-2012.00,Undirected,62477,,0.9648
31-1133.00,33-3051.00,Undirected,62478,,0.9557
31-1133.00,33-9011.00,Undirected,62479,,0.9525
31-1133.00,39-9011.01,Undirected,62480,,0.9586
31-1133.00,53-2031.00,Undirected,62481,,0.9774
31-2011.00,31-2012.00,Undirected,62482,,0.9549
31-2011.00,31-2022.00,Undirected,62483,,0.9505
31-2011.00,31-9099.01,Undirected,62484,,0.9696
31-2012.00,31-2022.00,Undirected,62485,,0.9623
31-2012.00,33-9011.00,Undirected,62486,,0.9528
31-2012.00,33-9092.00,Undirected,62487,,0.9581
31-2012.00,39-5094.00,Undirected,62488,,0.9599
31-2012.00,43-5031.00,Undirected,62489,,0.9517
31-2012.00,53-2031.00,Undirected,62490,,0.9611
31-2021.00,31-9091.00,Undirected,62491,,0.9503
31-2022.00,39-9011.00,Undirected,62492,,0.953
31-9011.00,31-9099.01,Undirected,62493,,0.9565
31-9094.00,43-6012.00,Undirected,62494,,0.9528
31-9099.01,43-4161.00,Undirected,62495,,0.9532
33-1011.00,33-1012.00,Undirected,62496,,0.9652
33-1011.00,39-1022.00,Undirected,62497,,0.9657
33-1011.00,39-9041.00,Undirected,62498,,0.9627
33-1011.00,53-1042.01,Undirected,62499,,0.9521
33-1012.00,33-1091.00,Undirected,62500,,0.9643
33-1012.00,39-1022.00,Undirected,62501,,0.9601
33-1012.00,53-1042.01,Undirected,62502,,0.9576
33-1021.00,33-1091.00,Undirected,62503,,0.9553
33-1021.00,33-2022.00,Undirected,62504,,0.951
33-1021.00,39-1013.00,Undirected,62505,,0.9563
33-1021.00,53-1042.00,Undirected,62506,,0.9504
33-1091.00,53-1042.00,Undirected,62507,,0.9567
33-2021.00,33-9099.02,Undirected,62508,,0.9615
33-3011.00,33-3051.00,Undirected,62509,,0.9504
33-3012.00,33-3051.00,Undirected,62510,,0.9568
33-3012.00,33-3051.04,Undirected,62511,,0.9513
33-3012.00,33-9032.00,Undirected,62512,,0.9589
33-3021.00,33-3021.02,Undirected,62513,,0.9593
33-3021.00,33-3051.00,Undirected,62514,,0.9605
33-3021.00,33-3051.04,Undirected,62515,,0.9774
33-3021.00,33-3052.00,Undirected,62516,,0.9559
33-3021.00,33-9011.00,Undirected,62517,,0.9583
33-3021.00,33-9021.00,Undirected,62518,,0.9684
33-3021.00,33-9032.00,Undirected,62519,,0.9525
33-3021.00,43-5031.00,Undirected,62520,,0.9501
33-3021.02,33-3051.04,Undirected,62521,,0.9679
33-3021.02,33-9011.00,Undirected,62522,,0.9608
33-3021.06,43-4131.00,Undirected,62523,,0.9584
33-3021.06,43-4161.00,Undirected,62524,,0.9516
33-3051.00,33-3051.04,Undirected,62525,,0.9687
33-3051.00,33-9011.00,Undirected,62526,,0.9628
33-3051.00,33-9032.00,Undirected,62527,,0.9508
33-3051.00,43-3071.00,Undirected,62528,,0.9514
33-3051.04,33-9011.00,Undirected,62529,,0.9607
33-3051.04,33-9021.00,Undirected,62530,,0.9603
33-3051.04,33-9031.00,Undirected,62531,,0.954
33-3051.04,33-9032.00,Undirected,62532,,0.9618
33-3052.00,33-9011.00,Undirected,62533,,0.958
33-9011.00,33-9032.00,Undirected,62534,,0.9585
33-9011.00,39-5094.00,Undirected,62535,,0.9587
33-9011.00,43-4151.00,Undirected,62536,,0.9516
33-9011.00,43-9061.00,Undirected,62537,,0.9558
33-9021.00,43-4161.00,Undirected,62538,,0.9626
33-9031.00,33-9099.02,Undirected,62539,,0.9591
33-9032.00,53-2031.00,Undirected,62540,,0.9546
33-9091.00,39-6012.00,Undirected,62541,,0.9512
33-9091.00,43-5031.00,Undirected,62542,,0.9502
33-9099.02,53-1042.01,Undirected,62543,,0.9552
33-9099.02,53-6051.00,Undirected,62544,,0.9649
35-2011.00,35-3023.00,Undirected,62545,,0.9595
35-2011.00,35-9031.00,Undirected,62546,,0.9551
35-2011.00,41-2011.00,Undirected,62547,,0.9568
35-2015.00,35-2021.00,Undirected,62548,,0.966
35-2015.00,35-3041.00,Undirected,62549,,0.953
35-2015.00,37-2012.00,Undirected,62550,,0.9626
35-2015.00,51-3021.00,Undirected,62551,,0.9521
35-2021.00,35-3031.00,Undirected,62552,,0.9503
35-2021.00,35-3041.00,Undirected,62553,,0.9633
35-2021.00,37-2012.00,Undirected,62554,,0.9771
35-3023.00,35-3031.00,Undirected,62555,,0.9517
35-3023.00,35-9011.00,Undirected,62556,,0.9634
35-3023.00,37-2012.00,Undirected,62557,,0.9578
35-3041.00,35-9011.00,Undirected,62558,,0.9554
35-3041.00,53-7065.00,Undirected,62559,,0.9519
35-9031.00,39-3011.00,Undirected,62560,,0.9516
35-9031.00,39-5092.00,Undirected,62561,,0.9517
35-9031.00,43-4171.00,Undirected,62562,,0.9559
37-1012.00,47-1011.03,Undirected,62563,,0.9538
37-1012.00,53-1041.00,Undirected,62564,,0.95
39-1013.00,43-4031.00,Undirected,62565,,0.9542
39-1022.00,39-9041.00,Undirected,62566,,0.958
39-1022.00,43-1011.00,Undirected,62567,,0.9583
39-1022.00,53-1042.01,Undirected,62568,,0.9707
39-3011.00,39-3012.00,Undirected,62569,,0.9538
39-3011.00,41-2011.00,Undirected,62570,,0.9701
39-3011.00,43-3041.00,Undirected,62571,,0.9525
39-3011.00,43-3071.00,Undirected,62572,,0.9524
39-3011.00,43-4141.00,Undirected,62573,,0.9548
39-3011.00,43-4151.00,Undirected,62574,,0.9511
39-3012.00,43-3041.00,Undirected,62575,,0.9512
39-3012.00,43-3071.00,Undirected,62576,,0.9619
39-3012.00,43-4151.00,Undirected,62577,,0.9538
39-3012.00,43-5051.00,Undirected,62578,,0.9593
39-3031.00,53-6061.00,Undirected,62579,,0.9544
39-3092.00,39-9041.00,Undirected,62580,,0.9613
39-3093.00,39-5093.00,Undirected,62581,,0.9558
39-5012.00,39-5094.00,Undirected,62582,,0.9522
39-5012.00,43-4051.00,Undirected,62583,,0.9573
39-5092.00,39-6012.00,Undirected,62584,,0.9543
39-5093.00,39-7011.00,Undirected,62585,,0.952
39-5093.00,41-2021.00,Undirected,62586,,0.952
39-5093.00,43-5031.00,Undirected,62587,,0.9505
39-5093.00,53-2031.00,Undirected,62588,,0.9696
39-6012.00,41-3041.00,Undirected,62589,,0.9515
39-6012.00,41-9091.00,Undirected,62590,,0.9534
39-7012.00,41-4011.00,Undirected,62591,,0.9551
39-9011.01,39-9041.00,Undirected,62592,,0.9629
39-9032.00,39-9041.00,Undirected,62593,,0.9623
39-9041.00,41-1011.00,Undirected,62594,,0.9517
39-9041.00,41-9022.00,Undirected,62595,,0.9508
39-9041.00,53-2031.00,Undirected,62596,,0.9507
41-1011.00,41-1012.00,Undirected,62597,,0.958
41-1011.00,43-1011.00,Undirected,62598,,0.9596
41-1012.00,43-1011.00,Undirected,62599,,0.9632
41-2011.00,43-3041.00,Undirected,62600,,0.958
41-2011.00,43-3071.00,Undirected,62601,,0.9531
41-2021.00,43-9061.00,Undirected,62602,,0.9572
41-2031.00,41-9022.00,Undirected,62603,,0.9564
41-3011.00,41-3041.00,Undirected,62604,,0.9608
41-3011.00,41-4011.00,Undirected,62605,,0.9715
41-3011.00,41-4011.07,Undirected,62606,,0.9536
41-3011.00,41-4012.00,Undirected,62607,,0.9603
41-3011.00,41-9022.00,Undirected,62608,,0.951
41-3011.00,41-9091.00,Undirected,62609,,0.9629
41-3021.00,41-4011.07,Undirected,62610,,0.9568
41-3021.00,43-4181.00,Undirected,62611,,0.9523
41-3021.00,43-9041.00,Undirected,62612,,0.956
41-3041.00,41-4011.00,Undirected,62613,,0.9563
41-3041.00,41-4011.07,Undirected,62614,,0.9603
41-3041.00,41-4012.00,Undirected,62615,,0.9607
41-3041.00,41-9091.00,Undirected,62616,,0.9562
41-3041.00,43-4051.00,Undirected,62617,,0.9577
41-3041.00,43-4141.00,Undirected,62618,,0.9602
41-3041.00,43-4181.00,Undirected,62619,,0.9613
41-4011.00,41-4012.00,Undirected,62620,,0.9657
41-4011.00,41-9091.00,Undirected,62621,,0.9516
41-4011.07,41-4012.00,Undirected,62622,,0.9561
41-4011.07,41-9021.00,Undirected,62623,,0.9538
41-4011.07,41-9022.00,Undirected,62624,,0.9605
41-4011.07,41-9031.00,Undirected,62625,,0.952
41-4011.07,43-4151.00,Undirected,62626,,0.954
41-4011.07,43-4181.00,Undirected,62627,,0.9718
41-4012.00,41-9022.00,Undirected,62628,,0.9561
41-4012.00,41-9091.00,Undirected,62629,,0.9672
41-4012.00,43-3011.00,Undirected,62630,,0.9548
41-9021.00,41-9022.00,Undirected,62631,,0.9696
41-9021.00,43-3011.00,Undirected,62632,,0.9566
41-9021.00,43-4151.00,Undirected,62633,,0.9715
41-9022.00,43-3011.00,Undirected,62634,,0.9642
41-9022.00,43-4151.00,Undirected,62635,,0.9602
41-9022.00,43-4181.00,Undirected,62636,,0.9506
41-9041.00,41-9091.00,Undirected,62637,,0.952
43-2011.00,43-2021.00,Undirected,62638,,0.9531
43-2011.00,43-4141.00,Undirected,62639,,0.95
43-2011.00,43-4171.00,Undirected,62640,,0.9549
43-2011.00,43-5031.00,Undirected,62641,,0.9558
43-2021.00,43-4171.00,Undirected,62642,,0.9537
43-2021.00,43-6013.00,Undirected,62643,,0.9619
43-3011.00,43-4021.00,Undirected,62644,,0.9509
43-3011.00,43-4061.00,Undirected,62645,,0.9601
43-3011.00,43-4141.00,Undirected,62646,,0.9656
43-3011.00,43-4151.00,Undirected,62647,,0.9677
43-3011.00,43-4171.00,Undirected,62648,,0.9593
43-3011.00,43-4181.00,Undirected,62649,,0.9598
43-3011.00,43-9061.00,Undirected,62650,,0.9594
43-3021.00,43-3031.00,Undirected,62651,,0.9536
43-3021.00,43-3051.00,Undirected,62652,,0.9711
43-3031.00,43-3061.00,Undirected,62653,,0.9568
43-3031.00,43-4011.00,Undirected,62654,,0.9575
43-3041.00,43-3071.00,Undirected,62655,,0.9683
43-3051.00,43-4141.00,Undirected,62656,,0.9524
43-3061.00,43-4021.00,Undirected,62657,,0.9532
43-3061.00,43-4041.00,Undirected,62658,,0.965
43-3061.00,43-4161.00,Undirected,62659,,0.9542
43-3071.00,43-4151.00,Undirected,62660,,0.9611
43-3071.00,43-5051.00,Undirected,62661,,0.9587
43-3071.00,43-9061.00,Undirected,62662,,0.9509
43-4011.00,43-4041.00,Undirected,62663,,0.9617
43-4011.00,43-4111.00,Undirected,62664,,0.9557
43-4011.00,43-4161.00,Undirected,62665,,0.9501
43-4011.00,43-9041.00,Undirected,62666,,0.9553
43-4021.00,43-4031.00,Undirected,62667,,0.9629
43-4021.00,43-4041.00,Undirected,62668,,0.965
43-4021.00,43-4061.00,Undirected,62669,,0.972
43-4021.00,43-4131.00,Undirected,62670,,0.9549
43-4021.00,43-4141.00,Undirected,62671,,0.9604
43-4021.00,43-4151.00,Undirected,62672,,0.9516
43-4021.00,43-4161.00,Undirected,62673,,0.9644
43-4021.00,43-6011.00,Undirected,62674,,0.9665
43-4021.00,43-6012.00,Undirected,62675,,0.9575
43-4021.00,43-9041.00,Undirected,62676,,0.9543
43-4031.00,43-4041.00,Undirected,62677,,0.9672
43-4031.00,43-4061.00,Undirected,62678,,0.957
43-4031.00,43-4121.00,Undirected,62679,,0.9505
43-4031.00,43-4141.00,Undirected,62680,,0.9632
43-4031.00,43-4161.00,Undirected,62681,,0.9614
43-4031.00,43-4171.00,Undirected,62682,,0.9515
43-4031.00,43-6011.00,Undirected,62683,,0.957
43-4031.00,43-6012.00,Undirected,62684,,0.9595
43-4031.00,43-6013.00,Undirected,62685,,0.9641
43-4031.00,43-6014.00,Undirected,62686,,0.9571
43-4031.00,43-9041.00,Undirected,62687,,0.9516
43-4041.00,43-4111.00,Undirected,62688,,0.9545
43-4041.00,43-4141.00,Undirected,62689,,0.9571
43-4041.00,43-4161.00,Undirected,62690,,0.9632
43-4041.00,43-6011.00,Undirected,62691,,0.9605
43-4051.00,43-4061.00,Undirected,62692,,0.9598
43-4051.00,43-4111.00,Undirected,62693,,0.9703
43-4051.00,43-4141.00,Undirected,62694,,0.958
43-4051.00,43-4161.00,Undirected,62695,,0.9582
43-4051.00,43-4171.00,Undirected,62696,,0.9521
43-4051.00,43-4181.00,Undirected,62697,,0.971
43-4051.00,43-6011.00,Undirected,62698,,0.9546
43-4061.00,43-4141.00,Undirected,62699,,0.9651
43-4061.00,43-4161.00,Undirected,62700,,0.9682
43-4061.00,43-4171.00,Undirected,62701,,0.9534
43-4061.00,43-4181.00,Undirected,62702,,0.9525
43-4061.00,43-6012.00,Undirected,62703,,0.9506
43-4061.00,43-9041.00,Undirected,62704,,0.952
43-4071.00,43-4161.00,Undirected,62705,,0.955
43-4071.00,43-6014.00,Undirected,62706,,0.9625
43-4071.00,43-9061.00,Undirected,62707,,0.9532
43-4081.00,43-4181.00,Undirected,62708,,0.955
43-4111.00,43-4141.00,Undirected,62709,,0.9513
43-4111.00,43-4161.00,Undirected,62710,,0.9701
43-4111.00,43-4181.00,Undirected,62711,,0.9573
43-4131.00,43-4141.00,Undirected,62712,,0.9539
43-4131.00,43-4161.00,Undirected,62713,,0.954
43-4141.00,43-4151.00,Undirected,62714,,0.9743
43-4141.00,43-4161.00,Undirected,62715,,0.9579
43-4141.00,43-4171.00,Undirected,62716,,0.9642
43-4141.00,43-4181.00,Undirected,62717,,0.9782
43-4141.00,43-6011.00,Undirected,62718,,0.9628
43-4141.00,43-9041.00,Undirected,62719,,0.9542
43-4151.00,43-4171.00,Undirected,62720,,0.9578
